default,revolving_utilization,age,times_30_59_days_late,debt_ratio,monthly_income,num_open_credit_lines,times_90_plus_days_late,num_real_estate_loans,times_60_89_days_late,num_dependents
0,0.1325,37,0,0.5083,1000,5,1,1,0,1
0,0.4448,37,0,0.0512,2527,11,0,2,0,0
0,0.5923,61,0,1.135,3318,4,0,0,1,0
0,0.4278,21,0,0.0218,14881,6,0,0,0,0
0,0.267,80,0,0.2291,6750,6,0,1,0,2
0,0.3116,57,0,0.7432,2523,5,0,1,0,1
0,0.482,47,0,0.8739,11530,9,0,0,0,0
0,0.2049,44,0,0.0792,4985,8,0,0,0,1
0,0.3283,48,0,0.0466,5064,8,0,1,0,5
0,0.1389,51,0,0.3866,1877,4,0,0,0,2
0,0.1684,52,0,0.0129,2226,4,0,0,0,1
0,0.4511,51,0,0.1992,2540,10,0,2,0,1
0,0.0957,46,0,0.4774,5100,4,0,0,0,0
0,0.4745,42,0,0.2465,5230,6,0,4,1,0
0,0.4169,43,0,0.0625,16903,8,0,0,0,0
0,0.1859,42,0,0.2003,6687,10,0,0,0,0
0,0.2084,58,0,0.7625,1000,12,0,1,0,1
0,0.27,52,0,0.2881,6063,6,0,0,0,0
0,0.3769,21,0,0.3835,1540,6,0,0,0,1
1,0.2935,52,0,0.123,2269,7,0,1,0,1
0,0.4713,47,0,0.0627,2566,10,0,3,0,0
0,0.1242,44,2,0.0886,2890,9,0,0,0,0
0,0.1205,40,0,0.2285,1635,6,0,0,0,1
0,0.1969,58,0,0.0986,5783,14,1,0,0,1
0,0.543,56,0,0.2342,1589,11,0,1,1,2
0,0.121,35,0,0.3691,6537,9,0,1,0,0
1,0.112,49,1,0.3977,29424,7,0,2,1,1
0,0.6036,33,0,0.054,1696,7,0,1,0,0
0,0.1356,28,1,0.4164,3914,6,0,0,0,1
0,0.4757,37,0,0.3351,1000,16,0,0,0,1
0,0.1038,55,1,0.0036,3863,7,0,0,1,0
0,0.1613,56,0,0.0182,8218,12,0,0,0,2
0,0.1061,51,1,0.3117,8747,7,0,1,0,2
0,0.2259,53,0,0.1452,5228,10,0,2,0,0
0,0.1277,51,0,0.0474,10010,4,0,3,0,3
0,0.4547,37,0,0.0136,37678,10,0,1,0,0
0,0.3223,50,0,0.0521,19338,7,0,0,1,1
0,0.1637,54,0,0.9476,3235,4,0,0,0,0
0,0.2725,54,0,0.3901,1539,7,0,2,0,0
0,0.4322,59,0,0.225,3551,9,0,1,0,0
0,0.4857,53,0,0.8518,2304,7,0,1,0,2
0,0.1466,49,0,0.2896,7052,11,0,1,0,1
0,0.7166,57,1,0.388,1910,7,1,1,1,1
0,0.3881,44,1,0.0997,4636,6,0,1,0,1
0,0.1494,34,0,0.2667,9608,12,0,0,0,1
0,0.3099,43,0,0.0465,4534,7,0,1,0,0
0,0.3128,36,0,0.1555,2305,8,0,2,0,1
1,0.1173,36,0,0.0101,12579,7,0,1,0,0
0,0.235,43,0,0.0732,1093,8,0,1,0,1
0,0.2094,35,0,0.0233,3781,10,0,2,0,1
0,0.5506,41,0,0.1472,4753,6,0,2,0,1
0,0.1185,22,0,0.5555,4977,9,0,1,0,0
0,0.6407,47,1,0.1424,5678,2,0,2,0,1
0,0.1738,45,0,0.5345,8009,8,0,0,0,0
0,0.382,35,0,0.3206,4777,5,0,1,0,1
0,0.3369,52,0,0.2137,3661,12,0,1,0,0
0,0.0636,56,0,0.0811,3547,7,0,1,0,0
0,0.1655,25,1,0.7659,3013,8,0,0,1,1
0,0.4634,35,0,0.0167,9228,9,0,1,0,2
0,0.1989,35,0,0.3503,2930,10,0,1,0,1
0,0.2932,33,0,0.2913,9676,7,0,1,0,1
0,0.032,54,0,0.1745,4990,7,0,1,0,4
0,0.6178,42,0,0.0825,3238,11,0,0,0,0
0,0.2091,41,0,0.169,8060,12,0,0,0,1
0,0.177,21,0,0.6185,2746,10,0,1,0,0
0,0.4002,52,0,0.5438,8189,8,0,3,0,0
0,0.3179,30,2,0.851,5826,13,1,1,1,0
0,0.4893,45,0,0.1104,3050,3,0,1,0,0
0,0.1828,48,0,0.1469,7501,10,0,1,0,2
0,0.5182,61,0,0.0057,7610,6,0,1,0,0
1,0.3041,29,2,0.8591,12406,9,0,1,1,2
0,0.536,21,0,0.1199,10645,3,0,1,0,0
0,0.0756,47,0,0.1553,7280,8,0,0,0,0
0,0.0433,66,0,0.7152,1994,8,0,0,0,1
1,0.5263,59,1,0.2243,34852,10,0,0,1,3
0,0.1091,47,0,0.2505,1598,4,0,0,0,0
0,0.3227,39,0,0.0582,10502,3,0,1,0,1
0,0.1898,54,0,0.2071,6939,4,0,2,0,1
0,0.1446,33,5,0.7511,1921,10,1,2,2,0
0,0.2612,50,0,0.2454,4449,4,0,2,0,1
0,0.113,51,0,0.0884,4614,6,0,1,0,1
0,0.2745,57,0,0.0095,13967,6,0,0,0,0
0,0.3842,78,0,0.123,2777,6,0,0,0,0
0,0.134,49,0,0.255,3985,12,0,1,0,0
0,0.4011,38,0,0.0131,1000,7,0,2,0,1
0,0.2655,44,0,0.2823,19688,9,0,1,0,1
0,0.4508,23,0,0.2223,2087,7,0,0,0,1
0,0.2724,36,0,0.459,6383,3,0,1,0,1
0,0.1446,40,0,0.0088,4531,9,0,2,0,2
0,0.2164,38,0,0.4554,4544,4,0,3,0,1
0,0.227,46,0,0.2207,9394,6,0,0,0,2
0,0.2795,35,0,0.1389,18713,6,0,0,0,2
1,0.2081,58,0,1.009,6010,11,0,1,0,1
0,0.2616,45,0,0.0523,8300,3,0,0,0,0
0,0.3032,44,0,0.2338,6393,10,0,2,0,0
0,0.3828,41,0,0.1161,11092,12,0,0,0,3
0,0.2257,46,0,0.2249,3393,7,0,0,0,1
1,0.2673,54,0,0.2411,11618,11,0,0,0,0
0,0.5702,34,0,0.0281,11948,8,0,1,0,2
0,0.6326,37,0,0.3246,11684,11,0,3,0,2
0,0.3989,41,0,0.3019,2898,6,0,2,0,0
0,0.116,28,0,0.4402,4295,8,0,2,0,2
0,0.2746,35,0,0.0285,5952,10,0,1,0,0
0,0.1016,39,0,0.1058,1641,8,0,1,0,0
0,0.0616,55,2,0.315,17604,8,1,3,1,2
1,0.2245,48,1,0.0441,4866,4,1,0,1,3
0,0.6076,47,0,0.3396,6168,5,0,1,0,3
0,0.4018,55,0,0.0183,3097,6,0,1,0,2
0,0.3919,43,0,0.1224,1700,15,0,1,0,0
0,0.1213,49,2,0.5626,3031,8,0,1,0,2
0,0.1859,43,1,0.4466,5856,7,0,0,0,2
0,0.1056,48,0,0.3105,8423,5,0,1,0,0
0,0.4538,38,0,0.6131,5593,10,0,1,0,1
0,0.1987,21,0,0.3706,6485,9,0,1,0,0
0,0.0452,43,0,0.2198,3753,11,0,0,0,3
0,0.2381,62,0,1.1694,7310,6,0,1,0,0
0,0.1937,56,0,0.3561,16095,7,0,1,0,2
0,0.2315,56,0,0.2759,8637,7,0,1,0,3
0,0.1145,59,2,0.1577,9392,9,0,1,1,1
0,0.0344,46,0,0.6981,6218,4,0,2,0,1
0,0.4008,47,0,0.1052,1476,8,0,1,0,0
1,0.3906,37,2,0.0028,2130,13,2,0,2,2
0,0.5912,41,0,0.0657,7072,10,0,1,0,0
0,0.2145,52,0,0.0348,4871,1,0,1,0,0
0,0.2642,59,0,0.1153,6987,6,0,1,0,1
0,0.1254,43,0,0.5244,18791,10,0,0,0,0
0,0.3451,39,0,0.3163,8785,4,0,1,0,0
0,0.2989,45,0,0.0555,13455,11,0,0,0,3
0,0.5137,52,0,0.4665,5301,11,0,0,0,1
1,0.2347,27,5,0.2105,2576,11,2,1,2,1
0,0.3304,21,1,0.2157,4692,9,0,1,0,0
0,0.495,38,0,0.1349,2581,10,0,1,0,1
0,0.1895,30,1,0.5999,17096,9,0,2,0,1
0,0.221,38,5,0.115,9249,17,1,1,2,1
1,0.1081,43,5,0.0297,7453,9,4,1,4,0
0,0.1515,39,0,0.1082,13210,13,0,2,0,1
0,0.1322,62,0,0.377,1000,7,0,1,0,0
0,0.1673,48,0,0.3215,7867,10,0,3,0,1
0,0.2987,48,0,0.0625,1722,10,0,1,0,0
0,0.1156,52,0,0.0356,4886,10,0,0,0,0
0,0.2846,31,0,0.3244,3830,4,0,2,1,2
0,0.22,57,0,0.3385,8344,4,0,0,0,1
0,0.2741,44,0,0.1368,5899,5,0,0,0,1
1,0.2126,53,0,0.5551,14415,5,0,0,0,2
0,0.2315,32,0,1.1478,3036,5,0,0,0,1
0,0.2127,26,0,0.0691,8667,6,0,1,0,1
0,0.1471,54,0,0.2582,5595,6,0,2,0,1
0,0.2495,49,0,0.0016,1328,13,0,2,0,2
0,0.3739,34,0,0.3745,2356,7,0,1,0,0
1,0.3615,34,3,0.1605,4359,11,1,1,1,1
0,0.126,58,0,0.0644,11966,9,0,1,0,1
0,0.1371,30,0,0.4186,7122,9,0,1,0,0
0,0.1519,64,0,0.4992,1931,3,0,1,0,1
0,0.3484,34,0,0.0354,4392,12,1,1,1,1
0,0.388,52,0,0.0126,24692,4,0,1,0,0
0,0.3902,41,0,0.122,5372,10,0,0,0,1
0,0.295,52,0,0.295,3782,3,0,2,0,0
0,0.2453,38,1,0.4731,7283,6,0,0,0,2
0,0.109,43,0,0.2369,9051,6,0,2,0,0
0,0.2348,45,0,0.2608,3412,6,0,0,0,1
0,0.0785,32,0,0.4826,7347,5,0,3,0,0
0,0.059,53,0,0.2258,3777,3,0,3,0,2
0,0.1501,38,0,0.2834,8738,11,0,0,0,2
0,0.1351,42,2,0.2178,5629,8,1,0,2,3
0,0.483,33,0,0.6372,7226,10,0,2,0,0
0,0.2266,21,0,0.0806,2677,5,0,2,0,1
0,0.2783,42,0,0.092,2547,9,0,2,0,1
0,0.2617,73,0,0.0411,10471,14,0,1,0,1
0,0.1672,54,0,0.5136,4612,8,0,3,0,1
0,0.2037,44,0,0.1592,6173,10,0,0,0,4
0,0.3659,41,0,0.1283,3846,6,0,1,0,0
1,0.102,45,1,1.1946,10086,16,0,0,1,0
0,0.2071,51,0,0.7844,3022,10,1,2,1,0
0,0.2536,30,0,1.0725,4409,10,0,1,0,0
0,0.2545,58,1,0.046,9216,9,0,1,0,2
0,0.5147,53,0,0.6656,12561,8,0,2,0,2
0,0.0677,53,0,0.1196,3232,9,0,0,0,1
0,0.4263,50,0,0.0038,23570,10,0,0,0,0
0,0.3945,45,0,0.1489,6314,7,0,1,0,0
0,0.179,53,0,0.2135,2133,6,0,0,0,1
0,0.4299,52,0,0.0344,6602,4,0,2,0,0
0,0.1088,40,0,0.2314,3617,10,0,1,0,1
0,0.0922,38,0,0.5135,6955,6,0,1,0,1
0,0.0816,46,0,0.1423,4749,4,0,0,0,0
0,0.0166,63,0,0.1305,5215,13,0,2,0,2
1,0.0748,30,0,0.1241,2370,5,0,1,0,3
0,0.471,27,0,0.7696,10851,5,0,2,0,1
0,0.304,46,0,0.015,1949,7,0,2,0,0
0,0.2726,45,0,0.1767,2024,8,0,0,0,1
0,0.1147,47,1,0.0922,6593,5,0,0,0,1
0,0.1257,47,0,0.6727,17716,9,0,0,1,0
0,0.0751,42,1,0.0303,3706,12,0,2,1,0
0,0.151,62,0,0.159,8610,9,0,0,0,0
0,0.6508,25,0,0.1567,11598,6,0,2,0,0
0,0.1464,35,0,0.6578,9430,6,0,1,0,2
0,0.2792,43,0,0.0728,3831,9,0,1,0,0
0,0.4338,25,0,0.3106,2053,8,0,2,0,2
0,0.1475,42,0,0.0433,1000,9,0,0,0,2
0,0.4382,64,1,0.9236,3982,11,0,0,0,1
0,0.3003,45,1,0.2697,12612,8,0,0,1,1
0,0.4843,47,0,0.2953,1999,6,0,1,0,0
0,0.198,29,2,0.1706,8605,5,0,1,0,0
0,0.0436,37,0,0.1257,2298,8,0,1,0,1
0,0.3084,40,1,0.0717,5350,10,0,0,0,0
0,0.0288,41,1,0.2779,8657,8,1,0,1,0
1,0.3881,60,0,0.9274,2899,4,1,0,0,0
0,0.2247,51,0,0.1338,5632,6,0,2,0,0
0,0.115,31,0,0.6441,3526,11,0,1,0,0
0,0.1658,47,0,0.0483,8639,9,0,0,0,0
1,0.236,50,5,0.8253,5932,9,1,0,3,0
0,0.0646,58,0,0.1295,5142,7,1,1,0,1
0,0.5765,63,0,0.1433,17097,6,0,0,0,0
0,0.0281,32,0,0.1864,8348,9,0,3,0,0
0,0.0739,35,0,0.38,2829,10,0,1,0,2
0,0.0339,29,0,0.3815,4588,7,0,0,0,1
0,0.2782,42,0,0.1959,4625,5,0,1,0,1
0,0.3244,50,0,0.2222,5240,6,0,1,0,1
0,0.1636,56,0,0.0091,37034,8,0,0,0,0
0,0.2535,44,0,0.1088,6612,8,0,1,0,0
1,0.2942,41,0,0.1274,1000,8,1,1,0,0
0,0.2862,46,0,0.2454,3183,4,0,0,0,0
0,0.3598,34,0,0.2451,1047,8,0,0,0,0
0,0.3036,70,0,0.3713,3775,9,0,0,0,1
0,0.2789,25,0,0.3787,1002,11,0,1,0,1
0,0.2922,47,0,0.0804,2447,4,0,1,0,0
0,0.5035,69,0,0.4411,1455,6,0,0,0,0
0,0.3181,45,0,0.0059,6683,9,0,0,0,1
0,0.4372,42,0,0.3778,4916,9,0,1,0,1
0,0.253,40,0,0.0323,6262,13,0,2,0,2
0,0.1661,42,1,0.3924,4520,7,0,1,0,1
0,0.3272,61,0,0.2247,1610,11,0,1,0,0
1,0.4566,21,0,0.1725,7411,9,0,0,0,1
0,0.1515,63,1,0.352,22874,5,0,0,0,1
0,0.0731,27,0,0.0111,6818,6,0,1,0,0
0,0.2318,41,0,0.0759,3495,9,0,2,0,2
1,0.3419,39,0,0.2875,1567,6,0,2,0,0
0,0.5514,52,0,0.5636,2376,17,0,2,0,1
0,0.2837,25,0,0.1439,7061,6,0,1,0,0
0,0.2662,50,1,0.0898,11596,10,0,1,0,2
0,0.1498,69,0,0.2194,6055,9,0,0,1,2
0,0.3815,28,0,0.2921,9319,7,0,0,0,2
0,0.1431,47,0,0.1635,8657,6,0,1,0,0
0,0.1833,37,0,0.628,7370,12,0,0,0,1
0,0.5426,50,0,0.2223,2902,7,0,1,0,0
0,0.2558,45,1,0.0109,5648,4,0,0,1,0
0,0.6504,37,0,0.0757,2493,16,1,0,1,0
0,0.0459,50,1,0.1797,4983,8,0,0,0,1
0,0.2071,66,1,0.3589,6404,7,0,0,0,0
0,0.2944,42,0,0.0744,18826,5,0,0,0,1
0,0.2241,53,0,1.1221,1723,7,0,0,0,1
0,0.4168,29,0,0.1151,7224,13,0,1,0,0
0,0.2995,33,1,0.2281,16074,11,1,1,1,0
0,0.1878,50,0,0.0057,9018,11,0,0,0,0
0,0.3661,62,0,0.6486,9569,10,0,1,0,0
0,0.1638,49,5,0.4665,7864,7,0,1,1,1
0,0.6359,41,0,0.0652,13886,5,0,0,0,1
0,0.1039,44,0,0.812,2059,8,0,1,0,0
0,0.0787,29,2,0.1139,1621,10,1,3,2,0
1,0.5849,52,1,0.3535,4889,7,0,0,0,0
0,0.2488,55,0,0.5127,1000,8,0,0,0,0
0,0.178,39,0,0.4052,13154,9,0,1,0,0
0,0.1856,39,0,0.7488,13050,3,0,0,0,1
0,0.2136,48,0,0.5991,3474,14,0,0,0,0
0,0.511,39,0,1.567,3653,9,0,0,0,0
0,0.2406,44,0,0.0605,4638,8,0,0,0,1
0,0.3634,70,0,0.1091,5123,4,0,1,0,1
0,0.1216,42,1,0.3034,5441,11,0,1,0,1
0,0.3279,40,0,0.3962,7681,6,0,3,0,1
0,0.0932,37,2,0.2295,4280,9,0,1,0,2
0,0.4746,53,0,0.023,10452,12,0,1,0,1
0,0.3035,42,0,0.5528,7021,6,0,1,0,1
0,0.1668,37,0,0.9723,3024,7,0,3,0,1
0,0.0734,60,0,0.156,14301,9,0,0,0,1
0,0.2759,62,0,0.0764,1658,9,0,0,0,1
0,0.2035,37,0,0.0059,4565,12,0,1,0,0
0,0.4996,22,0,0.0813,10652,12,0,0,0,1
0,0.4997,57,0,0.3611,2756,8,0,0,0,2
0,0.4017,36,1,0.7277,6295,8,0,1,0,1
0,0.2082,54,0,0.0295,7590,4,0,0,0,0
0,0.1978,21,0,0.2417,2469,13,0,1,0,2
0,0.2707,55,0,0.3568,4637,13,0,1,0,0
0,0.3424,30,0,0.097,4336,7,0,1,0,1
0,0.2319,53,0,0.2531,3160,11,1,1,1,3
0,0.2932,45,0,0.3768,30987,8,0,0,0,0
0,0.0889,33,0,0.5455,2669,8,0,1,0,1
0,0.653,40,0,0.1807,10981,7,0,1,0,1
0,0.3683,53,0,0.4133,3589,5,0,1,0,0
0,0.0587,46,0,0.1078,2060,8,0,0,0,1
0,0.0895,52,0,0.0719,5336,7,0,1,0,1
0,0.3428,68,0,0.0622,8260,6,0,1,0,1
0,0.1232,26,0,0.1334,10264,10,0,2,0,0
0,0.2056,64,0,0.011,17151,5,0,0,0,0
0,0.1577,46,0,0.0998,51854,6,0,1,0,0
1,0.2725,34,0,0.3169,6005,6,0,1,0,0
0,0.3434,29,0,0.3132,2891,12,1,2,1,3
0,0.6185,42,0,0.0229,7060,12,0,1,0,0
0,0.1221,56,0,0.1017,3972,11,0,1,1,1
0,0.1776,43,0,0.2529,10309,5,0,2,0,0
0,0.2817,63,0,0.1151,1741,4,0,0,0,0
0,0.4023,27,0,0.1624,32684,12,0,1,0,1
0,0.1905,44,0,0.3743,9748,9,0,1,0,2
0,0.5781,29,0,0.0028,1277,3,0,2,0,0
0,0.2979,49,0,0.0971,2787,8,0,0,0,0
1,0.1012,55,3,0.0461,9441,6,2,1,3,1
0,0.4094,39,0,0.041,12595,8,0,2,0,1
0,0.2636,21,0,0.9585,1776,8,0,0,0,1
0,0.3136,47,0,0.1418,8694,7,0,0,0,0
0,0.3495,50,0,0.2247,1034,7,0,1,0,1
0,0.3954,49,0,0.3971,4575,5,0,0,0,1
0,0.5189,59,0,0.0146,11963,12,0,1,0,0
0,0.1631,32,0,0.0827,3161,4,0,1,0,0
0,0.2317,53,1,0.5354,1472,9,0,0,1,0
0,0.0533,59,3,0.5941,5524,6,1,0,3,1
0,0.0456,23,0,0.14,3029,11,1,0,1,0
0,0.1755,48,0,0.1409,8132,5,0,1,0,1
0,0.306,38,0,0.4243,2420,11,0,1,0,2
0,0.1903,44,0,0.1049,2648,7,0,1,0,1
0,0.124,49,0,0.0374,1000,8,0,0,0,0
0,0.1962,39,1,0.0893,5630,2,0,0,1,2
0,0.4651,36,0,0.147,4321,6,1,0,0,0
1,0.3034,45,0,0.0161,1899,8,0,2,0,1
0,0.2144,31,0,0.1954,5738,8,1,1,1,1
0,0.2784,31,0,0.4041,11177,9,0,2,0,0
0,0.3382,53,0,0.2163,4136,7,0,2,0,0
0,0.0417,31,0,0.0224,6090,4,0,2,0,2
1,0.3043,52,0,0.174,6115,8,0,1,0,0
0,0.3783,50,0,0.3702,1875,3,0,0,0,1
0,0.2363,24,0,0.018,25470,9,0,2,0,1
0,0.3696,36,0,0.0185,3372,6,0,0,0,0
0,0.6212,59,1,0.1389,8307,6,0,0,0,1
0,0.09,33,0,0.0651,9094,4,0,2,0,0
0,0.3262,39,0,0.819,4395,6,0,0,0,1
0,0.132,50,0,0.2612,7985,8,0,1,0,2
0,0.0446,54,0,0.1016,5982,8,0,1,0,1
1,0.3148,41,2,0.366,1581,11,2,0,2,0
0,0.2832,37,0,0.141,3767,11,1,2,1,1
0,0.0465,62,0,0.0425,3010,7,0,0,0,1
0,0.2223,65,0,0.0812,3396,11,0,1,0,0
0,0.3323,56,0,0.3088,1731,8,0,2,0,1
0,0.4373,46,0,0.016,12102,4,0,1,0,1
0,0.1554,35,0,0.0955,17704,8,0,1,0,0
0,0.4292,35,0,0.0701,10747,8,0,1,0,1
0,0.3971,51,0,0.0674,13580,5,0,0,0,2
0,0.3083,50,0,0.3444,3730,9,0,6,0,0
0,0.3318,61,0,0.5243,2954,7,0,0,0,1
0,0.2863,52,5,0.3775,2636,11,0,0,2,0
0,0.4761,26,2,0.3113,8227,15,0,1,1,1
0,0.404,57,1,0.7447,5893,11,1,1,1,1
0,0.0999,33,0,0.018,4620,12,0,1,0,1
0,0.2344,40,0,0.055,13851,14,0,0,0,1
0,0.0677,48,0,0.1605,6795,11,0,2,0,2
0,0.066,68,0,0.1398,2512,8,0,1,0,0
0,0.2741,80,0,0.1624,2850,5,0,0,0,2
0,0.1651,52,0,0.0694,8481,9,0,1,0,0
0,0.2209,42,0,0.0486,11309,10,0,1,0,2
0,0.3935,51,0,0.2135,7641,6,0,0,0,0
0,0.0407,55,0,0.7895,22415,11,0,0,0,1
0,0.598,41,0,0.1493,18178,11,0,2,0,1
0,0.301,66,0,0.0133,6994,7,0,1,0,0
0,0.6109,47,0,0.3674,2512,8,0,1,0,1
0,0.8008,50,0,0.1032,1723,7,0,1,0,1
0,0.2653,52,0,0.0843,3605,3,0,0,0,0
0,0.1941,50,0,0.1176,8978,7,0,3,0,1
0,0.0488,55,0,0.386,21190,8,0,1,0,1
0,0.2892,37,0,0.5125,6863,10,0,2,0,1
0,0.4016,38,0,0.2661,12518,9,0,2,0,2
0,0.3744,31,0,0.1168,4039,8,0,0,0,1
0,0.2355,50,0,0.1115,8088,4,0,0,0,1
0,0.3283,54,0,0.0398,9496,10,0,2,0,0
0,0.3184,50,0,0.8123,1008,4,0,0,0,0
0,0.3944,65,0,0.3049,3530,12,0,3,0,0
0,0.303,44,2,0.0082,10506,7,1,0,1,0
0,0.1114,53,0,0.3257,6121,10,0,1,0,1
0,0.2226,31,0,0.1778,1887,5,0,0,0,2
1,0.1398,40,0,1.0787,1000,9,0,3,0,1
0,0.126,53,0,0.5129,3667,7,0,1,0,0
0,0.5357,55,2,0.0564,4641,13,0,0,2,1
0,0.0997,41,0,0.382,2423,7,0,3,0,0
0,0.1347,44,2,0.1994,5510,6,0,1,0,2
0,0.2243,26,0,0.0621,7369,13,0,0,0,2
0,0.1177,40,0,0.3599,8404,8,0,3,0,0
0,0.3241,55,0,0.2378,1000,8,0,2,0,1
0,0.1381,51,0,0.0093,1717,8,0,1,0,0
0,0.401,51,1,0.312,3851,11,0,2,0,0
0,0.1116,45,0,0.3023,7767,8,0,2,0,0
0,0.5101,45,0,0.0467,7269,8,1,0,1,0
0,0.3626,37,2,0.1288,7168,5,1,1,1,0
0,0.1504,53,0,0.2645,3616,10,0,0,0,1
0,0.5647,50,1,0.0448,3781,11,1,2,1,1
0,0.0947,50,0,0.5746,2744,9,0,1,0,2
0,0.323,38,0,0.0084,9086,3,0,0,0,0
0,0.3717,21,0,0.0326,2353,7,1,5,0,0
0,0.1189,58,0,0.037,9701,10,0,1,0,1
0,0.1892,39,0,0.2253,5803,8,0,2,0,2
0,0.4861,34,0,0.2904,4740,9,0,2,0,0
0,0.1824,53,0,0.1551,2906,6,0,0,0,0
0,0.1083,40,0,0.1022,1661,7,0,2,0,1
0,0.6331,57,0,0.4971,2927,7,0,2,0,0
0,0.4446,52,1,0.0212,3774,12,0,3,0,0
0,0.4373,53,0,0.0987,1000,13,0,0,0,0
0,0.3246,28,0,0.012,4196,8,0,1,0,1
0,0.6354,59,0,0.0042,10295,7,0,2,0,0
0,0.4253,48,0,0.1308,7737,8,0,0,0,1
1,0.4067,40,0,0.065,3304,8,0,2,0,1
0,0.135,46,0,0.0937,5102,8,0,1,0,1
0,0.3205,23,0,0.516,3149,6,0,0,0,1
0,0.5268,49,0,0.0534,5535,8,0,0,0,2
0,0.1677,32,0,0.4546,16849,11,0,2,1,0
0,0.1682,28,0,0.3372,10665,7,0,3,0,1
0,0.1254,26,0,0.1186,7454,4,0,1,0,0
0,0.3004,58,0,0.2373,3313,10,0,0,0,0
1,0.3228,37,0,0.1763,8954,7,0,3,0,4
0,0.4454,63,0,0.0412,1274,7,0,2,0,2
0,0.2194,38,0,0.7131,4016,8,0,0,0,0
0,0.2929,24,1,0.2529,7839,10,0,1,0,0
0,0.4131,31,0,0.6367,8886,9,0,0,0,1
0,0.1637,59,1,0.5209,8399,9,0,3,1,0
0,0.2015,43,0,0.0249,6222,11,0,1,0,1
0,0.1641,38,2,0.0697,4202,3,0,1,0,0
0,0.4289,46,0,0.0471,7558,9,0,0,0,0
0,0.2721,51,0,0.533,2293,7,0,4,0,0
0,0.4,58,0,0.5951,2500,9,0,1,0,1
0,0.3332,62,0,0.2252,5163,9,0,1,0,0
1,0.1594,40,0,0.033,5645,8,0,2,0,0
0,0.5885,29,0,0.0437,1140,11,0,0,0,1
0,0.1828,40,0,0.5039,7073,12,0,0,0,1
0,0.2253,48,0,0.7943,9119,11,0,2,0,0
0,0.1805,33,0,0.0667,4620,8,0,0,0,0
0,0.201,33,1,0.0034,32845,10,1,2,1,2
0,0.2635,49,0,0.1206,2845,10,0,0,0,0
0,0.4423,44,0,0.0093,3681,8,0,5,0,0
0,0.3526,45,0,0.528,3582,10,0,2,0,0
0,0.6096,35,0,0.2029,4624,11,0,0,0,0
0,0.082,42,0,0.3081,3778,4,0,1,0,1
0,0.0442,33,0,0.159,1594,5,0,1,0,1
0,0.1247,55,0,0.1272,3174,8,1,1,0,0
0,0.579,57,0,0.0754,4545,14,0,0,0,2
0,0.2532,22,0,0.4416,13132,6,0,1,0,0
0,0.6143,33,0,0.3568,28618,10,0,3,0,0
0,0.4216,27,0,0.1342,14305,5,0,1,0,0
0,0.3945,37,0,0.1162,2643,8,0,0,0,4
0,0.3398,43,3,0.0004,2816,5,1,0,1,1
0,0.2355,27,0,0.0197,4326,4,0,1,0,0
0,0.176,33,0,0.2929,20489,7,0,1,0,1
0,0.0517,32,0,0.2168,4305,9,0,0,0,1
0,0.5314,47,0,0.1712,1699,4,0,1,0,1
0,0.3853,45,0,0.5272,3291,10,0,2,0,2
0,0.1603,36,0,0.2103,9005,4,0,0,0,1
0,0.1391,47,2,0.1456,8535,8,0,2,1,0
0,0.2978,38,0,0.0528,4187,5,0,1,0,0
0,0.2467,41,0,0.5156,8490,8,0,1,0,1
0,0.2103,65,0,0.2576,1000,5,0,0,0,3
0,0.263,61,0,0.0291,5340,7,0,1,0,1
0,0.1952,29,1,0.314,9784,13,1,1,1,0
0,0.145,54,0,0.1661,2524,4,0,1,0,3
0,0.1981,54,0,0.5004,2517,6,0,2,0,0
0,0.2029,31,0,0.7537,1104,5,0,1,0,0
1,0.2186,54,0,0.2752,17534,10,0,1,0,0
0,0.3992,63,0,0.3946,2762,7,0,1,0,0
0,0.2518,31,0,0.0175,5960,6,0,3,0,3
0,0.2512,33,0,0.2465,7967,8,0,1,0,0
0,0.2099,57,0,0.4224,16475,12,0,4,0,0
0,0.2375,48,0,0.206,4345,5,0,0,0,0
0,0.1724,51,0,0.2701,3192,4,0,0,0,2
0,0.2849,49,0,0.6876,5644,7,0,1,0,1
0,0.2721,49,0,0.0662,13728,10,0,2,0,0
0,0.3027,29,1,0.031,4289,12,0,0,0,1
0,0.5331,57,0,0.352,2289,7,0,1,0,0
0,0.2497,59,0,0.5192,1432,10,0,1,0,0
0,0.622,42,0,0.5701,1850,10,0,1,0,1
0,0.4611,44,0,0.3079,9813,6,0,2,0,4
0,0.1228,26,1,0.5373,3802,7,1,3,1,1
0,0.044,51,0,0.3619,3022,13,0,1,0,1
0,0.1406,51,0,0.0274,2771,6,0,1,0,1
0,0.4926,44,0,0.4307,5260,6,0,1,0,1
0,0.1981,58,0,0.0593,4057,10,0,0,0,1
0,0.6441,40,0,0.081,3950,4,0,0,0,0
0,0.3026,51,0,0.1506,14464,10,0,0,0,2
0,0.1055,32,0,0.1133,16821,10,0,2,0,0
0,0.1748,44,0,0.1164,1355,6,0,1,0,1
0,0.3047,42,0,0.0556,6387,7,0,0,0,0
1,0.2174,47,0,0.1044,2639,5,0,4,0,1
0,0.1139,40,0,0.006,4029,4,0,2,0,2
